Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764633701,480,,Aggregated,166.000000,0.000000,69,140,220,280,340,390,500,580,790,1200,1200,7674,0,69,147.74370505605893,42.19519999605836,1175.9356000038679,2118.33007557988
1764633702,486,,Aggregated,165.800000,0.000000,69,140,220,280,340,390,500,580,790,1200,1200,7867,0,69,147.37533209612135,42.19519999605836,1175.9356000038679,2107.4448964026947
1764633703,492,,Aggregated,171.000000,0.000000,69,140,220,280,340,390,500,580,770,1200,1200,8049,0,69,147.41392276061876,42.19519999605836,1175.9356000038679,2109.098148838365
1764633704,498,,Aggregated,174.600000,0.000000,69,140,220,280,340,390,510,590,770,1200,1200,8231,0,69,147.45507504558242,42.19519999605836,1175.9356000038679,2107.7928562750576
1764633705,504,,Aggregated,176.600000,0.000000,69,140,220,280,340,400,520,620,840,1200,1200,8425,0,69,148.7272671098105,42.19519999605836,1175.9356000038679,2112.7134718100892
1764633706,510,,Aggregated,177.500000,0.000000,70,140,230,280,340,410,530,620,840,1200,1200,8628,0,70,149.38788930228898,42.19519999605836,1175.9356000038679,2104.8803894297635
1764633707,516,,Aggregated,179.900000,0.000000,70,140,230,290,350,410,540,640,840,1200,1200,8811,0,70,150.47936767679101,42.19519999605836,1175.9356000038679,2099.3245942571784
1764633708,522,,Aggregated,181.600000,0.000000,70,140,230,290,350,420,570,670,1100,1200,1200,8979,0,70,152.65246400492288,42.19519999605836,1197.4360000021989,2095.5812451275197
1764633709,528,,Aggregated,184.200000,0.000000,70,140,230,290,350,420,580,720,1200,1400,1400,9173,0,70,154.7124964570174,42.19519999605836,1372.3177000065334,2098.890003270468
1764633710,534,,Aggregated,185.800000,0.000000,71,140,230,290,350,430,610,760,1400,1600,1600,9373,0,71,157.21747326365562,42.19519999605836,1571.1842000018805,2099.634055265123
1764633711,540,,Aggregated,185.000000,0.000000,71,140,230,290,350,430,640,970,1600,1800,1800,9571,0,71,161.21285814441381,42.19519999605836,1797.87459999352,2098.4948281266325
1764633712,546,,Aggregated,189.400000,0.000000,72,140,230,290,350,440,690,1200,1700,1900,1900,9790,0,72,165.63469727275037,42.19519999605836,1878.3021999988705,2099.547191011236
1764633713,552,,Aggregated,188.200000,0.000000,72,140,230,300,360,450,740,1200,1700,1800,1900,10002,0,72,168.03610976806414,42.19519999605836,1878.3021999988705,2099.528694261148
1764633714,558,,Aggregated,188.900000,0.000000,73,140,230,300,360,460,770,1200,1700,1800,1900,10230,0,73,169.3697606842789,42.19519999605836,1878.3021999988705,2110.9837732160313
1764633715,564,,Aggregated,192.600000,0.000000,73,140,230,300,360,470,780,1200,1700,1800,1900,10442,0,73,169.51240319864127,42.19519999605836,1878.3021999988705,2104.814499138096
1764633716,570,,Aggregated,196.000000,0.000000,73,140,230,300,360,480,840,1200,1700,1800,1900,10650,0,73,170.49997369954917,42.19519999605836,1878.3021999988705,2101.2030985915494
1764633717,576,,Aggregated,200.000000,0.000000,73,140,230,300,360,480,900,1200,1700,1800,1900,10829,0,73,171.37820926218578,42.19519999605836,1878.3021999988705,2100.9730353679934
1764633718,582,,Aggregated,200.500000,0.000000,74,140,240,300,360,490,920,1200,1700,1800,1900,11043,0,74,173.66074870961214,42.19519999605836,1878.3021999988705,2093.9137915421534
1764633719,588,,Aggregated,203.200000,0.000000,74,140,240,300,360,500,980,1300,2100,2500,2500,11237,0,74,177.54642810360278,42.19519999605836,2489.741299999878,2089.505028032393
1764633720,594,,Aggregated,202.200000,0.000000,75,140,240,300,370,510,1000,1500,2400,2600,2700,11461,0,75,183.39954133148925,42.19519999605836,2694.341099995654,2092.1796527353636
1764633721,600,,Aggregated,205.400000,0.000000,75,140,240,300,370,520,1100,1600,2500,2700,2700,11654,0,75,187.12370489104688,42.19519999605836,2716.0996999955387,2087.035009438819
1764633722,606,,Aggregated,205.700000,0.000000,76,140,240,300,370,530,1200,1700,2500,2700,2700,11876,0,76,191.85956890369422,42.19519999605836,2716.0996999955387,2087.219349949478
1764633723,612,,Aggregated,208.600000,0.000000,76,140,240,300,370,540,1300,1900,2500,2700,2700,12087,0,76,194.49389980146205,42.19519999605836,2716.0996999955387,2081.133945561347
1764633724,618,,Aggregated,207.600000,0.000000,76,140,240,300,370,560,1300,2100,2500,2700,2700,12302,0,76,197.64570421884508,42.19519999605836,2716.0996999955387,2079.5409689481385
1764633725,624,,Aggregated,207.300000,0.000000,77,150,240,300,370,570,1400,2200,2700,2900,3000,12505,0,77,202.258618976424,42.19519999605836,2982.7769999974407,2079.6995601759295
1764633726,630,,Aggregated,207.500000,0.000000,77,150,240,300,370,580,1500,2200,2900,3200,3200,12714,0,77,205.58216231714434,42.19519999605836,3196.004299999913,2074.2538933459177
1764633727,636,,Aggregated,206.800000,0.000000,78,150,240,300,370,600,1600,2300,3300,3700,4000,12931,0,78,209.80247444127806,42.19519999605836,3973.571400005312,2072.1256670017788
1764633728,642,,Aggregated,206.000000,0.000000,78,150,240,300,380,610,1700,2400,3400,4000,4000,13127,0,78,215.49781710216593,42.19519999605836,3973.571400005312,2072.4554734516646
1764633729,648,,Aggregated,205.600000,0.000000,79,160,250,310,380,620,1900,2500,3800,4200,4300,13329,0,79,221.6567839748045,42.19519999605836,4340.111000004981,2067.2825418260936
1764633730,654,,Aggregated,208.200000,0.000000,80,160,250,310,380,630,1900,2500,4100,4600,4600,13518,0,80,226.06671819058008,42.19519999605836,4598.238200000196,2062.737905015535
1764633731,660,,Aggregated,207.900000,0.000000,81,160,260,310,380,640,2100,2600,4500,4900,4900,13720,0,81,232.5264654519131,42.19519999605836,4929.946600001131,2062.0349125364432
1764633732,666,,Aggregated,208.000000,0.000000,82,170,260,310,380,650,2100,2800,4800,5300,5600,13916,0,82,238.71416882726484,42.19519999605836,5590.007099999639,2059.5485771773497
1764633733,672,,Aggregated,205.100000,0.000000,82,170,270,310,390,680,2200,3000,5100,5900,5900,14095,0,82,245.8796833558165,42.19519999605836,5877.240400004666,2052.3569350833627
1764633734,678,,Aggregated,205.100000,0.000000,84,180,280,310,400,740,2300,3400,5700,6000,6000,14317,0,84,260.86846091361457,42.19519999605836,6041.084100004809,2052.397639170217
1764633735,684,,Aggregated,202.600000,0.000000,85,190,280,320,410,790,2400,4000,5900,6200,6300,14524,0,85,273.60495580421167,42.19519999605836,6261.967200000072,2053.8990636188378
1764633736,690,,Aggregated,199.600000,0.000000,85,190,280,320,410,820,2500,4400,6000,6300,6300,14739,0,85,282.5588667006161,42.19519999605836,6273.25369999744,2053.56828821494
1764633737,696,,Aggregated,199.300000,0.000000,86,190,280,320,420,870,2700,4900,6000,6300,6300,14967,0,86,291.75313962720736,42.19519999605836,6336.942800000543,2052.9931850070157
1764633738,702,,Aggregated,200.800000,0.000000,87,190,280,320,420,910,2900,5200,6100,6400,6500,15186,0,87,300.1253011194767,42.19519999605836,6489.666199995554,2048.4648360331885
1764633739,708,,Aggregated,200.700000,0.000000,88,190,280,320,420,960,3400,5300,6200,6700,7000,15427,0,88,313.0236043560227,42.19519999605836,6987.116500000411,2049.878006093213
1764633741,714,,Aggregated,203.500000,0.000000,89,190,280,320,420,990,3800,5400,6200,6700,7000,15649,0,89,319.93996365904206,42.19519999605836,6987.116500000411,2050.2572049332225
1764633742,720,,Aggregated,208.000000,0.000000,90,190,280,320,420,1000,4100,5400,6200,6700,7000,15881,0,90,324.48591143506957,42.19519999605836,6987.116500000411,2046.3939928216107
1764633743,726,,Aggregated,211.600000,0.000000,91,200,290,320,420,1000,4400,5500,6200,6700,7000,16095,0,91,330.36941664494566,42.19519999605836,6987.116500000411,2045.391798695247
1764633744,732,,Aggregated,215.000000,0.000000,92,200,290,320,430,1100,4600,5500,6200,6700,7000,16340,0,92,338.9627004467797,42.19519999605836,6987.116500000411,2043.8514687882498
1764633745,738,,Aggregated,216.600000,0.000000,93,200,290,320,430,1100,4800,5500,6200,6700,7000,16565,0,93,344.67981356476207,42.19519999605836,6987.116500000411,2048.093631150015
1764633746,744,,Aggregated,223.400000,0.000000,94,200,290,320,430,1200,4900,5600,6300,6700,7000,16763,0,94,351.2959832846333,42.19519999605836,6987.116500000411,2045.1846924774802
1764633747,750,,Aggregated,224.000000,0.000000,96,210,300,330,440,1200,5000,5600,6300,6700,7000,16977,0,96,358.05219336162406,42.19519999605836,6987.116500000411,2043.8467338163398
1764633748,756,,Aggregated,223.200000,0.000000,97,210,300,330,450,1300,5100,5700,6300,6800,7000,17142,0,97,364.8554084471021,42.19519999605836,6987.116500000411,2041.9997666549993
1764633749,762,,Aggregated,222.600000,0.000000,99,210,300,330,480,1400,5100,5700,6400,6800,7000,17359,0,99,374.89345748028137,42.19519999605836,6987.116500000411,2039.2565239933176
1764633750,768,,Aggregated,216.900000,0.000000,100,220,310,330,490,1400,5200,5700,6500,7100,7100,17546,0,100.0,384.2897497777374,42.19519999605836,7145.503899999312,2038.4159352558988
1764633751,774,,Aggregated,215.500000,0.000000,100,220,310,340,520,1500,5300,5800,6700,7200,7200,17744,0,100.0,397.1530209761158,42.19519999605836,7235.510899998189,2036.6428651938684
1764633752,780,,Aggregated,210.400000,0.000000,100,230,310,340,550,1600,5300,5900,6800,7200,7200,17927,0,100.0,409.40547890333886,42.19519999605836,7237.204900004144,2037.4136219110837
1764633753,786,,Aggregated,208.800000,0.000000,110,230,310,340,590,1800,5400,6000,6900,7300,7300,18122,0,110.0,422.942918121631,42.19519999605836,7339.744100005191,2038.9059706434168
1764633754,792,,Aggregated,202.900000,0.000000,110,240,320,350,640,1900,5500,6000,7100,7500,7700,18352,0,110.0,437.0649488829651,42.19519999605836,7733.403099999123,2041.3658456843941
1764633755,798,,Aggregated,202.400000,0.000000,110,240,320,350,670,2100,5600,6100,7100,7700,8000,18563,0,110.0,447.4054482896216,42.19519999605836,8024.128100005328,2037.8560577492863
1764633756,804,,Aggregated,199.500000,0.000000,110,240,320,350,710,2200,5600,6200,7200,8000,8200,18741,0,110.0,457.4187038205143,42.19519999605836,8225.360700002057,2035.8849581132276
1764633757,810,,Aggregated,198.700000,0.000000,110,250,320,350,760,2200,5700,6200,7300,8000,8200,18910,0,110.0,469.08967397145676,42.19519999605836,8225.360700002057,2037.3480698043363
1764633758,816,,Aggregated,196.600000,0.000000,120,260,330,360,870,2300,5800,6300,7400,8400,8500,19150,0,120.0,484.1324644334262,42.19519999605836,8477.122900003451,2036.6064751958224
1764633759,822,,Aggregated,192.400000,0.000000,120,270,330,360,940,2400,5800,6400,7500,8500,8500,19368,0,120.0,497.6975293835265,42.19519999605836,8477.122900003451,2038.2872263527468
1764633760,828,,Aggregated,199.100000,0.000000,120,270,330,370,990,2400,5900,6400,7700,8500,8500,19587,0,120.0,507.43915520499473,42.19519999605836,8494.848700000148,2035.4134885383162
1764633761,834,,Aggregated,199.800000,0.000000,130,280,330,370,1000,2400,5900,6500,7900,8700,8800,19829,0,130.0,517.8404862070886,42.19519999605836,8758.556599997974,2034.7009430631904
1764633762,840,,Aggregated,204.000000,0.000000,130,280,340,380,1100,2500,6000,6500,8000,8700,9000,20026,0,130.0,527.8930754818916,42.19519999605836,8959.516000002623,2031.9578547887745
1764633763,846,,Aggregated,207.800000,0.000000,130,280,340,380,1100,2600,6000,6600,8100,8700,9000,20191,0,130.0,537.1199562230881,42.19519999605836,8959.516000002623,2031.992026150265
1764633764,852,,Aggregated,209.900000,0.000000,130,290,340,390,1200,2700,6100,6700,8200,8700,9000,20431,0,130.0,551.0396186481498,42.19519999605836,8959.516000002623,2032.0985267485682
1764633765,858,,Aggregated,206.200000,0.000000,140,290,350,400,1200,2800,6100,6800,8200,8700,9000,20621,0,140.0,561.1010104456765,42.19519999605836,8959.516000002623,2030.4105038552932
1764633766,864,,Aggregated,206.700000,0.000000,140,300,350,420,1200,3100,6200,6800,8200,8700,9000,20861,0,140.0,574.7005001965508,42.19519999605836,8959.516000002623,2032.7032740520588
1764633767,870,,Aggregated,204.300000,0.000000,140,300,350,430,1300,3400,6200,6900,8100,8700,9000,21083,0,140.0,584.7229528055899,42.19519999605836,8959.516000002623,2033.8460845230754
1764633768,876,,Aggregated,211.200000,0.000000,140,300,360,440,1300,3600,6200,6900,8100,8700,9000,21316,0,140.0,592.9857308125452,42.19519999605836,8959.516000002623,2031.983814974667
1764633769,882,,Aggregated,215.800000,0.000000,140,310,360,440,1300,3800,6300,6900,8100,8700,9000,21470,0,140.0,600.0989172706222,42.19519999605836,8959.516000002623,2029.4804843968327
1764633770,888,,Aggregated,214.700000,0.000000,150,310,360,460,1300,4200,6300,7000,8200,8700,9000,21675,0,150.0,614.9246779746395,42.19519999605836,8959.516000002623,2030.6409688581316
1764633771,894,,Aggregated,210.600000,0.000000,150,310,370,480,1400,4400,6400,7100,8200,8700,9000,21869,0,150.0,629.3455150532883,42.19519999605836,8959.516000002623,2033.6414559422012
1764633772,900,,Aggregated,206.900000,0.000000,150,310,380,500,1500,4500,6500,7100,8200,8700,9000,22144,0,150.0,641.7803482117215,42.19519999605836,8959.516000002623,2034.003025650289
1764633773,906,,Aggregated,202.200000,0.000000,160,320,380,520,1500,4600,6500,7100,8300,8800,9000,22395,0,160.0,649.7207694887387,42.19519999605836,8997.032200000831,2032.3209198481804
1764633774,912,,Aggregated,208.500000,0.000000,160,320,380,530,1500,4800,6500,7200,8500,9500,9600,22599,0,160.0,662.2549679941699,42.19519999605836,9606.072299997322,2034.1481923978938
